id,url,cover_url,pdf_url,cover_path,pdf_path,title,tags,author,year,publisher,city,printing_house,pages,language,description
831,https://tula-online.org/items/show/831,https://diasporiana.org.ua/wp-content/uploads/books/1805/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/1805/file.pdf,cover/831.jpg,pdf/831.pdf,Шлях невідомого · TULA,Prose,качуровський ігор,1956,видавництво дніпрова хвиля,Munich,biblos münchen,156,Українська,na
832,https://tula-online.org/items/show/832,https://diasporiana.org.ua/wp-content/uploads/books/13434/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/13434/file.pdf,cover/832.jpg,pdf/832.pdf,Борці за правду : історична повість · TULA,Prose,кащенко а.,1947,книжкове товариство універсальна бібліотека,Чужина,na,176,Українська,na
833,https://tula-online.org/items/show/833,https://diasporiana.org.ua/wp-content/uploads/books/645/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/645/file.pdf,cover/833.jpg,pdf/833.pdf,Борці за Правду : Історичне оповідання / видання 4-те · TULA,Children s literature,кащенко а.,1919,українське видавництво в катеринославі,Wien,друкарня мехітаристів у відні,112,Українська,na
834,https://tula-online.org/items/show/834,https://diasporiana.org.ua/wp-content/uploads/books/13426/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/13426/file.pdf,cover/834.jpg,pdf/834.pdf,З Дніпра на Дунай : Історична повість · TULA,Prose,кащенко а.,1948,книжкове товариство універсальна бібліотека,Чужина,na,115,Українська,na
835,https://tula-online.org/items/show/835,https://diasporiana.org.ua/wp-content/uploads/books/646/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/646/file.pdf,cover/835.jpg,pdf/835.pdf,З Дніпра на Дунай : Оповідання для юнацтва з часів скасування Запорожської Січі / видання 3-тє · TULA,Children s literature,кащенко а.,1919,українське видавництво в катеринославі,Wien,na,96,Українська,na
836,https://tula-online.org/items/show/836,https://diasporiana.org.ua/wp-content/uploads/books/19326/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/19326/file.pdf,cover/836.jpg,pdf/836.pdf,Запорозька Слава : Історичне оповідання · TULA,Prose,кащенко а.,1941,видавництво колос,Prague,druckerei des protektorates böhmen und mähren in prag,78,Українська,na
837,https://tula-online.org/items/show/837,https://diasporiana.org.ua/wp-content/uploads/books/13486/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/13486/file.pdf,cover/837.jpg,pdf/837.pdf,Зруйноване гніздо : Історична повість · TULA,Prose,кащенко а.,1947,книжкове товариство універсальна бібліотека,Чужина,na,164,Українська,na
838,https://tula-online.org/items/show/838,https://diasporiana.org.ua/wp-content/uploads/books/22537/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/22537/file.pdf,cover/838.jpg,pdf/838.pdf,Кость Гордієнко : Історичне оповідання · TULA,Prose,кащенко а.,1948,книжкове товариство універсальна бібліотека,Чужина,na,54,Українська,na
839,https://tula-online.org/items/show/839,https://diasporiana.org.ua/wp-content/uploads/books/2440/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/2440/file.pdf,cover/839.jpg,pdf/839.pdf,На руїнах Січі : Історичне оповідання / 7-е видання · TULA,Children s literature,кащенко а.,1957,видавництво говерля,New York,na,14,Українська,na
84,https://tula-online.org/items/show/84,https://diasporiana.org.ua/wp-content/uploads/books/2655/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/2655/file.pdf,cover/84.jpg,pdf/84.pdf,Spirit of Ukraine. Ukrainian Contribution to World s Culture · TULA,Ukrainica,d. snowyd,1935,united ukrainian organizations of the united states,New York,na,152,Англійська,na
840,https://tula-online.org/items/show/840,https://diasporiana.org.ua/wp-content/uploads/books/15953/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/15953/file.pdf,cover/840.jpg,pdf/840.pdf,Над кодацьким порогом : Історичне оповідання про гетьмана Івана Сулиму · TULA,Prose,кащенко а.,1955,видавництво говерля,New York,na,22,Українська,na
841,https://tula-online.org/items/show/841,https://diasporiana.org.ua/wp-content/uploads/books/13409/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/13409/file.djvu,cover/841.jpg,pdf/841.djvu,Під Корсунем : Історична повість / видання 3-тє · TULA,Prose,кащенко а.,1919,українське видавництво в катеринославі,Wien,друкарня мехітаристів у відні,127,Українська,na
842,https://tula-online.org/items/show/842,https://diasporiana.org.ua/wp-content/uploads/books/2442/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/2442/file.pdf,cover/842.jpg,pdf/842.pdf,Славні побратими : Історичне оповідання · TULA,Children s literature,кащенко а.,1947,книжкове товариство універсальна бібліотека,na,na,47,Українська,na
843,https://tula-online.org/items/show/843,https://diasporiana.org.ua/wp-content/uploads/books/13430/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/13430/file.pdf,cover/843.jpg,pdf/843.pdf,У Запалі Боротьби : Історична повість · TULA,Prose,кащенко а.,1947,універсальна бібліотека,na,na,191,Українська,na
844,https://tula-online.org/items/show/844,https://diasporiana.org.ua/wp-content/uploads/books/3582/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/3582/file.pdf,cover/844.jpg,pdf/844.pdf,Оповідання про славне Військо Запорожське Низове (Коротка історія Війська Запорожського) · TULA,Children s literature,кащенко а.,1973,видавництво чарторийських,New York,u.s.a,368,Українська,na
845,https://tula-online.org/items/show/845,https://diasporiana.org.ua/wp-content/uploads/books/12398/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/12398/file.pdf,cover/845.jpg,pdf/845.pdf,Вибрані твори : Маруся. Перекотиполе [Літературна Бібліотечка] · TULA,Prose,квітка-основ'яненко григорий,1954,видавництво говерля,New York,na,223,Українська,na
846,https://tula-online.org/items/show/846,https://diasporiana.org.ua/wp-content/uploads/books/7702/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/7702/file.pdf,cover/846.jpg,pdf/846.pdf,У 40-річчя ОУН : Збірник матеріялів 30 Здвигу українців Америки і Канади в Детройті Мішиган ЗСА 1-3 серпня 1969 р. · TULA,Ideology,квітковський денис,1970,організація державного відродження україни (цу одву) українське національне об єднання в канаді (ке уно),Toronto,the new pathway publishers ltd. winnipeg canada,99,Українська,na
847,https://tula-online.org/items/show/847,https://diasporiana.org.ua/wp-content/uploads/books/6683/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/6683/file.pdf,cover/847.jpg,pdf/847.pdf,Українка у вільному світі : Збірник виданий у 75-ліття українського жіночого руху (18884 - 1959) і 10-ліття Світової Організаціх Українських Жіночих Організацій / з нагоди Світового Конгресу Українського жіноцтва у Ню Йорку June 24-27 1959 · TULA,Ukrainica,квітковський денис,1959,світова організація українських жіночих організацій,na,america philadelphia pa.,170,Українська,na
848,https://tula-online.org/items/show/848,https://diasporiana.org.ua/wp-content/uploads/books/2441/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/2441/file.djvu,cover/848.jpg,pdf/848.djvu,Буковина. Її минуле і сучасне · TULA,Ukrainica,квітковський а.,1956,видавництво зелена буковина,Detroit,p.i.u.f. paris france.,965,Українська,na
849,https://tula-online.org/items/show/849,https://diasporiana.org.ua/wp-content/uploads/books/18230/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/18230/file.pdf,cover/849.jpg,pdf/849.pdf,Боротьба за свободу в Україні · TULA,Ideology,квітковський денис,1968,крайова екзекутива уно,Toronto,new pathway publishers ltd. winnipeg canada,68,Українська,na
85,https://tula-online.org/items/show/85,https://diasporiana.org.ua/wp-content/uploads/books/11565/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/11565/file.pdf,cover/85.jpg,pdf/85.pdf,Western Ukraine at the turning point of Europe s history 1918-1923. Vol. II [Shevchenko Scientific Society. Ukrainian Studies (English Section Vol. 6)] · TULA,Ukrainica,matthew / jaroslaw stachiw / sztendera,1971,the shevchenko scientific society,New York,harmony printing ltd. toronto ont. canada,313,Англійська,na
850,https://tula-online.org/items/show/850,https://diasporiana.org.ua/wp-content/uploads/books/4744/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/4744/file.djvu,cover/850.jpg,pdf/850.djvu,Лісові Чорти : Поема. Частина перша · TULA,Poetry,кедр ростислав,1972,пластове племя лісові чорти,Toronto,na,79,Українська,na
851,https://tula-online.org/items/show/851,https://diasporiana.org.ua/wp-content/uploads/books/17305/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/17305/file.pdf,cover/851.jpg,pdf/851.pdf,Поезії : Збірка третя · TULA,Poetry,кедр ростислав,1983,видавництво євшан-зілля,Toronto,na,372,Українська,na
852,https://tula-online.org/items/show/852,https://diasporiana.org.ua/wp-content/uploads/books/10743/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/10743/file.pdf,cover/852.jpg,pdf/852.pdf,Скобине гніздо : Пластова поема · TULA,Children s literature,кедр ростислав,1957,лісові чорти,Toronto,друкарня київ торонто онт.,20,Українська,na
853,https://tula-online.org/items/show/853,https://diasporiana.org.ua/wp-content/uploads/books/14071/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/14071/file.pdf,cover/853.jpg,pdf/853.pdf,Життя - Події - Люди : Спомини і коментарі · TULA,Memoirs,кедрин іван,1976,видавництво червона калина,New York,computoprint corporation clifton n. j.,724,Українська,na
854,https://tula-online.org/items/show/854,https://diasporiana.org.ua/wp-content/uploads/books/2458/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/2458/file.pdf,cover/854.jpg,pdf/854.pdf,Паралелі в історії України / з нагоди 50-річчя Ризького Миру [Відбитка із календаря-альманаха Свободи за 1971 рік із невеликим доповненням] · TULA,Politology,кедрин іван,1971,видавництво червона калина,New York,svoboda press jersey city n. j.,139,Українська,na
855,https://tula-online.org/items/show/855,https://diasporiana.org.ua/wp-content/uploads/books/6977/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/6977/file.djvu,cover/855.jpg,pdf/855.djvu,Вісті комбатанта : Український військовий журнал. Рік 1970. Об єднаний том: Ч. 1 (44) · TULA,Periodicals,кедрин-рудницький василь,1970,головна управа об єднання б. вояків українців в америці головна управа братства кол. вояків 1 уд уна,Toronto,na,64,Українська,na
856,https://tula-online.org/items/show/856,https://diasporiana.org.ua/wp-content/uploads/books/6995/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/6995/file.djvu,cover/856.jpg,pdf/856.djvu,Вісті комбатанта : Український військовий журнал. Рік 1971. Об єднаний том: Ч. 1 (51) · TULA,Periodicals,кедрин-рудницький василь,1971,головна управа об єднання б. вояків українців в америці головна управа братства кол. вояків 1 уд уна,Toronto,kiev printers ltd. toronto ontario,96,Українська,na
857,https://tula-online.org/items/show/857,https://diasporiana.org.ua/wp-content/uploads/books/7035/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/7035/file.djvu,cover/857.jpg,pdf/857.djvu,Вісті комбатанта : Український військовий журнал. Рік 1985. Об єднаний том: Ч. 1 (135) · TULA,Periodicals,кедрин-рудницький василь,1985,головна управа об єднання б. вояків українців в америці головна управа братства кол. вояків 1 уд уна,Toronto,kiev printers ltd. toronto ontario (ч. 1 та 2),96,Українська,na
858,https://tula-online.org/items/show/858,https://diasporiana.org.ua/wp-content/uploads/books/22690/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/22690/file.pdf,cover/858.jpg,pdf/858.pdf,Вісті комбатанта : Український військовий журнал. Рік 1987. Об єднаний том: Ч. 1 (147) · TULA,Periodicals,кедрин-рудницький василь,1987,головна управа об єднання б. вояків українців в америці головна управа братства кол. вояків 1 уд уна,Toronto,na,96,Українська,na
859,https://tula-online.org/items/show/859,https://diasporiana.org.ua/wp-content/uploads/books/3715/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/3715/file.pdf,cover/859.jpg,pdf/859.pdf,1917 рік. Том І : Спогади члена Українського Військового Генерального Комітету і товариша секретаря військових справ у часі Української Центральної Ради · TULA,Memoirs,кедровський володимир,1967,видавництво тризуб,Winnipeg,trident press ltd. winnipeg man. canada,525,Українська,na
86,https://tula-online.org/items/show/86,https://diasporiana.org.ua/wp-content/uploads/books/13772/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/13772/file.pdf,cover/86.jpg,pdf/86.pdf,The Stone Cross · TULA,Prose,стефаник василь,1971,stefanyk centennial committee,Toronto,na,164,Англійська,na
860,https://tula-online.org/items/show/860,https://diasporiana.org.ua/wp-content/uploads/books/2867/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/2867/file.pdf,cover/860.jpg,pdf/860.pdf,Обриси минулого. Деякі останні діячі-українофіли напередодні революції 1917 року · TULA,Memoirs,кедровський володимир,1966,видавництво свобода,New York,svoboda jersey city n. j.,134,Українська,na
861,https://tula-online.org/items/show/861,https://diasporiana.org.ua/wp-content/uploads/books/1467/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/1467/file.pdf,cover/861.jpg,pdf/861.pdf,Рижське Андрусово : Спомини про російсько-польські мирові переговори в 1920 р. · TULA,Memoirs,кедровський володимир,1936,українська видавнича спілка в канаді,Winnipeg,ukrainian publishing company ltd. winnipeg man/,64,Українська,na
862,https://tula-online.org/items/show/862,https://diasporiana.org.ua/wp-content/uploads/books/19890/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/19890/file.pdf,cover/862.jpg,pdf/862.pdf,Нариси з історії української культури. Книжка третя. Українське образотворче мистецтво · TULA,Art,кейван іван,1984,союз українок канади фундація ім. наталії кобринської,Edmonton,trident press limited winnipeg man. canada,234,Українська,na
863,https://tula-online.org/items/show/863,https://diasporiana.org.ua/wp-content/uploads/books/17729/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/17729/file.djvu,cover/863.jpg,pdf/863.djvu,З тавром убийника : Роман / 2-ге видання / переклав з англійського Михайло Лотоцький · TULA,Prose,кервуд джеймс оливер,1962,видавництво говерля,New York,na,166,Українська,na
864,https://tula-online.org/items/show/864,https://diasporiana.org.ua/wp-content/uploads/books/7565/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/7565/file.pdf,cover/864.jpg,pdf/864.pdf,Герой Передмістя : Повість · TULA,Prose,керницький іван,1958,книго-спілка,New York,east side press,199,Українська,na
865,https://tula-online.org/items/show/865,https://diasporiana.org.ua/wp-content/uploads/books/2077/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/2077/file.pdf,cover/865.jpg,pdf/865.pdf,Перелетні птахи. Довші та коротші менше й більше веселі історії в краю на скитальщині і на гостинній землі Вашинґтона написані (1942 - 1952) [Літературна Бібліотека ЮТ. Ч. 6] · TULA,Prose,керницький іван,1952,видавництво юрія тищенка,New York,свобода джерзі ситі н. дж.,142,Українська,na
866,https://tula-online.org/items/show/866,https://diasporiana.org.ua/wp-content/uploads/books/501/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/501/file.djvu,cover/866.jpg,pdf/866.djvu,Циганськими дорогами : Гуморески · TULA,Prose,керницький іван,1947,українська видавнича спілка,Munich,r. oldenbourg graphisсhe betriebe g.m.b. h. münchen,47,Українська,na
867,https://tula-online.org/items/show/867,https://diasporiana.org.ua/wp-content/uploads/books/3694/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/3694/file.pdf,cover/867.jpg,pdf/867.pdf,Будні і неділя : Новелі Гуморески Фейлетони · TULA,Prose,керницький іван,1973,об єднання українських письменників слово,New York,east side press new york n. y.,175,Українська,na
868,https://tula-online.org/items/show/868,https://diasporiana.org.ua/wp-content/uploads/books/11406/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/11406/file.djvu,cover/868.jpg,pdf/868.djvu,Альбатроси : Роман · TULA,Prose,керч оксана,1957,видавництво юліяна середяка,Buenos Aires,talleres graficos champion buenos aires,312,Українська,na
869,https://tula-online.org/items/show/869,https://diasporiana.org.ua/wp-content/uploads/books/6395/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/6395/file.pdf,cover/869.jpg,pdf/869.pdf,Наречений [Бібліотека Видавництва Гомін України Ч. 27] · TULA,Prose,керч оксана,1965,видавництво гомін україни торонто,Toronto,homin ukrainy (ukrainian echo) publishing co. ltd. toronto ont. canada,279,Українська,na
87,https://tula-online.org/items/show/87,https://diasporiana.org.ua/wp-content/uploads/books/14437/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/14437/file.pdf,cover/87.jpg,pdf/87.pdf,The Ukrainian Review : A quarterly journal devoted to the study of Ukraine. Vol. Xl No. 3. Autumn 1992 · TULA,Periodicals,стецько ярослав,1992,the association of ukrainians in great britain ltd. organization for the defence of four freedoms for ukraine inc. (usa) ucrainica research institute (canada),London,ukrainian publishers limited london,388,Англійська,na
870,https://tula-online.org/items/show/870,https://diasporiana.org.ua/wp-content/uploads/books/5283/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/5283/file.pdf,cover/870.jpg,pdf/870.pdf,Такий довгий рік [Бібліотека видавництва Гомін України Ч. 38] · TULA,Prose,керч оксана,1971,видавництво гомін україни торонто,Toronto,гомін україни,304,Українська,na
871,https://tula-online.org/items/show/871,https://diasporiana.org.ua/wp-content/uploads/books/7775/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/7775/file.pdf,cover/871.jpg,pdf/871.pdf,Український рік у народніх звичаях в історичному освітленні. Том другий (Весняний цикль) [Праці Інституту Дослідів Волині. Проф. д-р Ю. Мулик-Луцик - науковий редактор Наталка Л.Когутська - редактор / Volyniana II] · TULA,Folklore,килимник степан,1959,інститут дослідів волині,Winnipeg,trident press ltd. winnipeg man.,254,Українська,na
872,https://tula-online.org/items/show/872,https://diasporiana.org.ua/wp-content/uploads/books/7785/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/7785/file.pdf,cover/872.jpg,pdf/872.pdf,Український рік у народніх звичаях в історичному освітленні. Том перший (Зимовий цикль) [Праці Інституту Дослідів Волині за редакцією д-ра П. Тенянка. Ч. 3 / Volyniana III] · TULA,Folklore,килимник степан,1955,видавництво тризуб,Winnipeg,trident press limited winnipeg man.,154,Українська,na
873,https://tula-online.org/items/show/873,https://diasporiana.org.ua/wp-content/uploads/books/8729/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/8729/file.pdf,cover/873.jpg,pdf/873.pdf,Український рік у народніх звичаях в історичному освітленні. Том третій (Весняний цикл) [Праці Інституту Дослідів Волині. М. Боровський - головний редактор Ольга Войценко -технічний редактор / Volyniana ІII] · TULA,Folklore,килимник степан,1962,інститут дослідів волині,Winnipeg,trident press ltd. winnipeg man.,372,Українська,na
874,https://tula-online.org/items/show/874,https://diasporiana.org.ua/wp-content/uploads/books/8731/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/8731/file.pdf,cover/874.jpg,pdf/874.pdf,Український рік у народніх звичаях в історичному освітленні. Том четвертий (Літній цикль) [Праці Інституту Дослідів Волині. Проф. д-р Ю. Мулик-Луцик - науковий редактор Наталка Л.Когутська - редактор. Ч. 4 / Volyniana IV] · TULA,Folklore,килимник степан,1957,інститут дослідів волині,Winnipeg,trident press ltd. winnipeg man.,178,Українська,na
875,https://tula-online.org/items/show/875,https://diasporiana.org.ua/wp-content/uploads/books/7542/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/7542/file.pdf,cover/875.jpg,pdf/875.pdf,Сини Землі (Sons of the soil) : Повість з українського життя в Канаді. Том ІІІ · TULA,Prose,киріяк ілля,1945,alberta printing co. edmonton alberta canada,Edmonton,the institute press ltd.,352,Українська,na
876,https://tula-online.org/items/show/876,https://diasporiana.org.ua/wp-content/uploads/books/5836/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/5836/file.pdf,cover/876.jpg,pdf/876.pdf,Сини Землі : Повість з українського життя в Канаді. Том І · TULA,Prose,киріяк ілля,1939,накладом автора,Edmonton,the institute press ltd.,398,Українська,na
877,https://tula-online.org/items/show/877,https://diasporiana.org.ua/wp-content/uploads/books/4963/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/4963/file.pdf,cover/877.jpg,pdf/877.pdf,По Рідному Краю · TULA,Memoirs,кисілевська о.,1955,видавництво добра книжка,Toronto,basilian press,183,Українська,na
878,https://tula-online.org/items/show/878,https://diasporiana.org.ua/wp-content/uploads/books/947/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/947/file.djvu,cover/878.jpg,pdf/878.djvu,Іван Зілинський · TULA,Linguistics,кисілевський кость,1962,українська вільна академія наук,Winnipeg,na,48,Українська,na
879,https://tula-online.org/items/show/879,https://diasporiana.org.ua/wp-content/uploads/books/17206/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/17206/file.pdf,cover/879.jpg,pdf/879.pdf,Українська читанка для V року навчання української мови · TULA,Children s literature,кисілевський кость,1958,український конгресовий комітет америки шкільна рада,New York,друкарня луна ню йорк н. й.,176,Українська,na
88,https://tula-online.org/items/show/88,https://diasporiana.org.ua/wp-content/uploads/books/14112/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/14112/file.pdf,cover/88.jpg,pdf/88.pdf,ABN Correspondence : Bulletin of the Anti-Bolshevik Bloc of Nations. November - December 1987. Vol. XXXVIII No. 6 · TULA,Periodicals,стецько ярослав,1987,american friends of abn inc. ukrainian division information bureau buffalo n. y.,New York,druckgenossenschaft cicero e.g. münchen,312,Англійська,na
880,https://tula-online.org/items/show/880,https://diasporiana.org.ua/wp-content/uploads/books/2528/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/2528/file.pdf,cover/880.jpg,pdf/880.pdf,Українське мовознавство в останній добі : Філологічні праці [Український Католицький Університет ім. св. Климента папи. Праці Філософсько-філологічного Факультету. Том VII] · TULA,Linguistics,кисілевський кость,1973,ukrainian catholic university press,New York,tipografia italo-orientale s. nilo grottaferrata (roma),195,Українська,na
881,https://tula-online.org/items/show/881,https://diasporiana.org.ua/wp-content/uploads/books/16785/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/16785/file.pdf,cover/881.jpg,pdf/881.pdf,Хрестоматія з української літератури для шкіл і курсів українознавства / друге доповнене видання · TULA,Children s literature,кисілевський кость,1962,шкільна рада український конґресовий комітет америки,New York,N/A,272,Українська,na
882,https://tula-online.org/items/show/882,https://diasporiana.org.ua/wp-content/uploads/books/11878/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/11878/file.pdf,cover/882.jpg,pdf/882.pdf,Граматика української мови. Частина ІІ. Синтакса · TULA,Linguistics,кислиця дмитро,1963,видавництво нові дні,Toronto,homin ukrainy toronto canada,88,Українська,na
883,https://tula-online.org/items/show/883,https://diasporiana.org.ua/wp-content/uploads/books/4313/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/4313/file.pdf,cover/883.jpg,pdf/883.pdf,Устим Безрідний : Повість. Частина перша · TULA,Prose,кізко петро,1956,українське видавництво,Munich,кооперативна друкарня ціцеро в мюнхені,176,Українська,na
884,https://tula-online.org/items/show/884,https://diasporiana.org.ua/wp-content/uploads/books/2344/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/2344/file.pdf,cover/884.jpg,pdf/884.pdf,Анекдотична трагедія [Суспільно-політична бібліотека Ч. 15 (34)] · TULA,Memoirs,клейнер ізраїль,1974,видавництво сучасність,Munich,na,156,Українська,na
885,https://tula-online.org/items/show/885,https://diasporiana.org.ua/wp-content/uploads/books/1643/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/1643/file.pdf,cover/885.jpg,pdf/885.pdf,Національні проблеми останньої імперії: Національне питання в СРСР очима радянських дисидентів · TULA,Politology,клейнер ізраїль,1978,перша українська друкарня у франції,Paris,p.i.u.f. paris france.,406,Українська,na
886,https://tula-online.org/items/show/886,https://diasporiana.org.ua/wp-content/uploads/books/15954/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/15954/file.pdf,cover/886.jpg,pdf/886.pdf,Попіл імперій. Частина І [Мала бібліотека МУР у. Художня література. Літературний додаток до газети Час . Вип. 1] · TULA,Poetry,клен юрій,1946,видавництво золота брама,Detroit,prometheus - printing and publishing ass n detroit michigan usa,23,Українська,na
89,https://tula-online.org/items/show/89,https://diasporiana.org.ua/wp-content/uploads/books/11696/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/11696/file.pdf,cover/89.jpg,pdf/89.pdf,Soviet politics and the Ukraine 1917 - 1957 · TULA,Ukrainica,robert s. sullivant,1962,columbia university press,New York,na,438,Англійська,na
890,https://tula-online.org/items/show/890,https://diasporiana.org.ua/wp-content/uploads/books/13113/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/13113/file.pdf,cover/890.jpg,pdf/890.pdf,Національне виховання [Бібліотека Українського Слова Ч. 35] · TULA,Ideology,клин б.,1923,видавництво українське слово,Berlin,borsenbuchdruckerei denter & nicolas berlin,64,Українська,na
891,https://tula-online.org/items/show/891,https://diasporiana.org.ua/wp-content/uploads/books/2371/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/2371/file.pdf,cover/891.jpg,pdf/891.pdf,Моїм синам моїм приятелям : Статті й есеї · TULA,Literary Studies,клиновий юрій,1981,об єднання українських письменників слово,Toronto,kiev printers ltd. toronto ont. canada,616,Українська,na
892,https://tula-online.org/items/show/892,https://diasporiana.org.ua/wp-content/uploads/books/7276/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/7276/file.pdf,cover/892.jpg,pdf/892.pdf,Друга сторона медалі : Завваги на марґінесі книжки Д-ра І. Макуха: На народній службі - виданої Українською Вільною Громадою в Америці 1958 р.) · TULA,Ideology,клодницький осип,1964,накладом автора,Chicago,na,65,Українська,na
893,https://tula-online.org/items/show/893,https://diasporiana.org.ua/wp-content/uploads/books/1762/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/1762/file.djvu,cover/893.jpg,pdf/893.djvu,До Волі : Спомини · TULA,Memoirs,клочурак степан,1978,карпатський союз інк.,New York,na,188,Українська,na
894,https://tula-online.org/items/show/894,https://diasporiana.org.ua/wp-content/uploads/books/975/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/975/file.pdf,cover/894.jpg,pdf/894.pdf,Благовіщення Марії / з французької мови переклала Віра Вовк · TULA,Drama,кльодель поль,1968,видавництво сучасність,Munich,logos gmbh münchen,94,Українська,na
895,https://tula-online.org/items/show/895,https://diasporiana.org.ua/wp-content/uploads/books/4803/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/4803/file.pdf,cover/895.jpg,pdf/895.pdf,Крила над морем … : Поезії · TULA,Poetry,ів. кмета-ічнянський,1970,об єднання українських письменників слово,Philadelphia,лариса дончук,112,Українська,na
896,https://tula-online.org/items/show/896,https://diasporiana.org.ua/wp-content/uploads/books/818/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/818/file.pdf,cover/896.jpg,pdf/896.pdf,Євреї чи жиди · TULA,Ideology,книш зиновій,1984,срібна сурма,Toronto,new pathway toronto ont.,58,Українська,na
897,https://tula-online.org/items/show/897,https://diasporiana.org.ua/wp-content/uploads/books/11286/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/11286/file.pdf,cover/897.jpg,pdf/897.pdf,Cрібна сурма. Статті й матеріяли до діяння Української Військової Організації. Збірник ІІ. Початки УВО в Галичині · TULA,Memoirs,книш зиновій,-1,срібна сурма,Toronto,new pathway publishers limited winnipeg manitoba,168,Українська,na
898,https://tula-online.org/items/show/898,https://diasporiana.org.ua/wp-content/uploads/books/865/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/865/file.djvu,cover/898.jpg,pdf/898.djvu,Б є дванадцята (Спогади й матеріяли про діяння ОУН напередодні німецько-московської війни 1941 р.) · TULA,Memoirs,книш зиновій,-1,срібна сурма,Toronto,друкарня київ торонто онт.,384,Українська,na
